Shipment_ID,Shipment_Date,Origin_City,Destination_City,Distance_KM,Transport_Mode,Vehicle_Type,Weight_KG,Volume_CBM,Shipment_Type,Delivery_Days,Vendor_ID,Vendor_Name,Vendor_Rating,Vendor_Experience_Years,Base_Freight_Cost,Fuel_Cost,Toll_Cost,Handling_Cost,Other_Cost,Total_Freight_Cost,Invoice_ID,Invoice_Date,Invoice_Amount,Expected_Invoice_Amount,Payment_Status,Payment_Delay_Days,Cost_Difference,Cost_Difference_Percentage,Duplicate_Invoice_Flag,Invoice_Mismatch_Flag,Unusual_Cost_Flag,High_Risk_Vendor_Flag,Fraud_Risk_Score,Risk_Level
SHP018695,2026-02-22,Kochi,Indore,2518.2,Road,LCV,2911.3,9.2,Standard,10,VEN011,Kinetic Transport,3.7,21.0,26377.65,2805.41,2430.09,,227.44,31847.64,INV018695,2026-02-24,31386.33,31334.79,Paid,12,51.54,0.16,0,0,0,0,0.0,Low
SHP018696,2024-12-25,Nagpur,Ahmedabad,849.7,Rail,Container Wagon,546.6,3.22,Express,3,VEN018,RoadBridge Logistics,3.1,7.0,10564.63,1130.56,0.0,388.81,225.32,12993.38,INV018696,2024-12-29,12649.59,12877.12,Overdue,83,-227.53,-1.77,0,0,0,1,29.4,Medium
SHP018697,2025-04-26,Lucknow,Chandigarh,833.7,Road,Mini Truck,1925.0,5.49,Standard,4,VEN013,Metro Cargo,4.3,13.0,9000.03,905.93,959.64,694.0,413.52,13079.86,INV018697,2025-05-01,13692.94,13202.96,Overdue,104,489.98,3.71,0,0,0,0,25.4,Medium
SHP018698,2024-04-23,Surat,Nagpur,863.2,Road,LCV,805.9,2.52,Standard,3,VEN007,Global Route,4.5,23.0,10174.21,1104.78,803.45,418.93,87.4,14090.95,INV018698,2024-04-26,10765.73,13888.45,Paid,9,-3122.72,-22.48,0,1,0,0,40.8,Medium
SHP018699,2024-11-02,Bengaluru,Kolkata,1758.8,Rail,,921.0,3.52,Standard,7,VEN009,India Freight Network,,3.0,13007.41,1457.57,0.0,420.04,54.6,15179.06,INV018699,2024-11-09,14494.89,14983.49,Pending,5,-488.6,-3.26,0,0,0,1,14.7,Low
SHP018700,2026-05-13,Jaipur,Chennai,300.0,Air,Air Cargo Standard,1286.6,9.21,Standard,2,VEN019,SkyLink Cargo,4.7,15.0,15391.15,656.96,0.0,489.48,444.33,17348.89,INV018700,2026-05-20,17352.77,17464.85,Paid,14,-112.08,-0.64,0,0,0,0,13.6,Low
SHP018701,2026-04-13,Indore,Nagpur,1674.9,Air,Air Cargo Standard,1287.4,3.82,Bulk,5,VEN029,Titan Transport,3.3,20.0,53245.34,3415.38,0.0,541.05,320.85,56954.38,INV018701,2026-04-17,55942.68,55679.82,Paid,7,262.86,0.47,0,0,0,1,10.0,Low
SHP018702,2024-05-07,Delhi,Lucknow,3318.2,Air,Air Cargo Standard,2614.2,11.73,Standard,7,VEN024,Zenith Carriers,4.8,21.0,133593.04,6679.97,0.0,856.66,227.56,143529.06,INV018702,2024-05-09,139293.29,140144.41,Paid,17,-851.12,-0.61,0,0,1,0,23.8,Low
SHP018703,2025-05-21,Pune,Bengaluru,1066.1,Road,Trailer,203.0,0.89,Standard,6,VEN017,QuickHaul,4.1,9.0,12501.91,1799.03,1353.66,297.8,285.42,17259.67,INV018703,2025-05-22,16598.75,16902.82,Overdue,50,-304.07,-1.8,0,0,0,0,8.7,Low
SHP018704,2024-04-16,Hyderabad,Kolkata,429.7,Road,Trailer,845.6,,Standard,4,VEN005,ExpressHaul,3.2,11.0,6536.47,736.32,399.5,369.96,422.98,8539.92,INV018704,2024-04-20,8993.63,8854.28,Paid,6,139.35,1.57,0,0,0,1,14.0,Low
SHP018705,2026-06-09,Bengaluru,Nagpur,2086.3,Road,LCV,389.2,2.26,Standard,8,VEN008,Horizon Carriers,4.6,10.0,18782.01,2289.4,2171.59,330.78,454.98,24766.17,INV018705,2026-06-16,24286.99,24207.63,Overdue,111,79.36,0.33,0,0,0,0,21.7,Low
SHP018706,2025-02-15,Chennai,Jaipur,1309.8,Road,LCV,1104.6,3.14,Express,6,VEN014,NorthStar Logistics,4.6,5.0,19022.96,3131.15,1705.77,388.48,255.37,24668.05,INV018706,2025-02-19,24387.45,24922.43,Paid,18,-534.98,-2.15,0,0,0,0,0.0,Low
SHP018707,2024-08-20,Kochi,Surat,2631.2,Air,Air Cargo Standard,2680.7,6.76,Bulk,6,VEN008,Horizon Carriers,4.6,10.0,96432.43,5625.11,0.0,504.6,30.27,110778.06,INV018707,2024-08-21,116770.18,112888.13,Paid,18,3882.05,3.44,0,0,1,0,23.4,Low
SHP018708,2025-05-02,Ahmedabad,Chandigarh,1186.6,Road,LCV,1184.8,4.22,,4,VEN021,United Freight,4.5,24.0,13509.6,2551.68,1183.81,425.75,299.21,17384.1,INV018708,2025-05-07,17964.47,17830.78,Paid,5,133.69,0.75,0,0,0,0,10.5,Low
SHP018709,2024-06-30,Mumbai,Chennai,778.2,Road,Mini Truck,870.8,2.83,Standard,4,VEN011,Kinetic Transport,3.7,21.0,8684.93,1552.55,812.77,455.38,313.6,11690.72,INV018709,2024-07-01,11500.78,11793.53,Pending,23,-292.75,-2.48,0,0,0,0,3.3,Low
SHP018710,2025-10-07,Chandigarh,Chennai,1223.6,Air,Air Cargo Standard,972.1,5.38,Express,3,VEN026,Pioneer Freight,3.4,18.0,61581.65,4912.17,0.0,339.37,1240.73,68151.86,INV018710,2025-10-11,51179.3,66024.42,Paid,19,-14845.12,-22.48,0,1,0,0,40.9,Medium
SHP018711,2024-11-08,Jaipur,Kochi,1051.7,Road,LCV,3588.7,12.01,Standard,6,VEN009,India Freight Network,,3.0,15381.95,2448.16,1199.39,564.87,225.54,21251.69,INV018711,2024-11-12,20921.39,21080.6,Paid,13,-159.21,-0.76,0,0,0,1,14.9,Low
SHP018712,2024-11-27,Hyderabad,Indore,1477.2,Road,Mini Truck,447.4,1.65,Express,7,VEN015,Omni Freight,3.9,18.0,17074.63,2686.15,1892.16,308.86,523.59,22449.72,INV018712,2024-11-30,22763.59,22443.86,Paid,12,319.73,1.42,0,0,0,0,3.4,Low
SHP018713,2025-11-11,Hyderabad,Jaipur,700.1,Road,Truck,963.7,9.29,Express,5,VEN022,Velocity Logistics,3.7,12.0,11333.07,1350.79,950.42,574.91,19.24,16352.29,INV018713,2025-11-15,16417.61,16192.25,Paid,13,225.36,1.39,0,0,0,0,11.6,Low
SHP018714,2026-03-18,Jaipur,Chandigarh,1007.3,Rail,Container Wagon,579.0,1.48,Standard,4,VEN007,Global Route,4.5,23.0,8219.78,860.08,0.0,,633.28,11235.77,INV018714,2026-03-21,8774.52,11319.66,Paid,11,-2545.14,-22.48,0,1,0,0,40.3,Medium
SHP018715,2024-07-02,Surat,Pune,482.0,Road,Mini Truck,1034.2,7.23,Standard,4,VEN023,WestWay Transport,4.9,5.0,5863.83,824.03,733.22,477.31,146.07,8298.88,INV018715,2024-07-07,8424.01,8547.77,Paid,1,-123.76,-1.45,0,0,0,0,0.8,Low
SHP018716,2025-06-22,Indore,Kolkata,869.3,Road,Truck,2714.6,24.95,Standard,5,VEN018,RoadBridge Logistics,3.1,7.0,13603.67,2317.65,751.04,990.85,552.41,17686.53,INV018716,2025-06-28,16961.04,16983.76,Paid,5,-22.72,-0.13,0,0,0,1,21.6,Low
SHP018717,2024-10-03,Pune,Nagpur,1190.6,Road,Truck,529.1,4.95,Standard,5,VEN020,TransNova,4.3,,14094.86,1492.46,1270.36,380.14,246.85,18826.48,INV018717,2024-10-10,19392.76,19365.93,Pending,27,26.83,0.14,0,0,0,0,8.1,Low
SHP018718,2024-02-12,Chennai,Surat,1530.6,Road,LCV,768.2,5.67,Fragile,7,VEN014,NorthStar Logistics,4.6,5.0,15148.67,2587.32,2307.51,,343.84,22241.92,INV018718,2024-02-18,20787.67,21143.36,Paid,13,-355.69,-1.68,0,0,0,0,0.9,Low
SHP018719,2024-08-18,Mumbai,Surat,1473.2,Road,Truck,360.5,1.66,Bulk,7,VEN029,Titan Transport,3.3,20.0,17155.97,2463.46,2191.67,286.23,651.7,23252.71,INV018719,2024-08-20,24293.35,24108.88,Overdue,110,184.47,0.77,0,0,0,1,32.9,Medium
SHP018720,2024-01-31,Bengaluru,Indore,2254.8,Road,Truck,821.1,2.21,Standard,8,VEN024,Zenith Carriers,4.8,21.0,25672.95,2587.65,3394.89,,90.57,46210.76,INV018720,2024-02-05,47784.39,47135.66,Pending,7,648.73,1.38,0,0,1,0,17.6,Low
SHP018721,2025-12-04,Bengaluru,Surat,685.2,Road,Truck,368.4,1.48,Standard,4,VEN006,FastTrack Logistics,5.0,9.0,8399.03,896.98,1064.24,298.0,555.03,11404.85,INV018721,2025-12-07,10977.41,11243.91,Paid,11,-266.5,-2.37,0,0,0,0,14.6,Low
SHP018722,2025-02-25,Nagpur,Ahmedabad,536.4,Road,Truck,1017.4,14.25,Fragile,4,VEN017,QuickHaul,4.1,9.0,8761.52,983.95,553.69,445.33,478.6,11420.55,INV018722,2025-03-03,11787.13,11928.05,Paid,0,-140.92,-1.18,0,0,0,0,2.8,Low
SHP018723,2025-05-04,Jaipur,Kolkata,936.7,Road,LCV,2093.5,12.86,Standard,4,VEN028,SwiftCargo,3.1,9.0,13577.63,1663.32,732.33,727.17,227.89,15547.08,INV018723,2025-05-07,12030.99,15520.71,Paid,6,-3489.72,-22.48,0,1,0,1,53.3,Medium
SHP018724,2025-01-30,Delhi,Mumbai,1269.8,Road,Mini Truck,1073.2,3.11,Standard,6,VEN009,India Freight Network,3.3,3.0,12114.15,2203.85,1143.51,409.24,536.91,17795.92,INV018724,2025-02-05,17597.96,17495.84,Paid,10,102.12,0.58,0,0,0,1,11.1,Low
SHP018725,2024-08-31,Surat,Kolkata,857.4,Road,LCV,635.7,,Standard,5,VEN017,QuickHaul,4.1,9.0,8842.21,1062.04,1091.48,385.75,356.54,11667.13,INV018725,2024-09-06,11649.78,11526.63,Paid,12,123.15,1.07,0,0,0,0,0.0,Low
SHP018726,2025-02-11,Bengaluru,Pune,441.0,Road,LCV,1014.9,3.35,Standard,3,VEN023,WestWay Transport,4.9,5.0,5428.46,609.0,416.3,350.15,237.85,7272.44,INV018726,2025-02-14,7434.02,7425.85,Paid,8,8.17,0.11,0,0,0,0,7.5,Low
SHP018727,2024-05-17,Lucknow,Mumbai,1017.4,Rail,Cargo Wagon,417.2,1.6,Fragile,5,VEN009,India Freight Network,3.3,3.0,8868.05,719.08,0.0,282.15,79.76,9448.57,INV018727,2024-05-21,8971.37,9271.75,Pending,6,-300.38,-3.24,0,0,0,1,29.0,Medium
SHP018728,2024-02-21,Delhi,Kolkata,549.1,Road,LCV,504.1,,Bulk,3,VEN016,PrimeRoute Transport,3.5,13.0,4834.2,630.09,397.28,347.1,126.99,5876.16,INV018728,2024-02-28,5906.82,5912.13,Overdue,117,-5.31,-0.09,0,0,0,0,26.6,Medium
SHP018729,2024-05-21,Jaipur,Surat,1045.9,Road,Trailer,952.8,3.1,Standard,6,VEN017,QuickHaul,4.1,9.0,14027.11,2660.56,756.92,484.11,405.94,19134.29,INV018729,2024-05-26,14712.93,18980.57,Paid,14,-4267.64,-22.48,0,1,0,0,45.5,Medium
SHP018730,2024-02-17,Jaipur,Chennai,319.6,Rail,Cargo Wagon,6038.4,38.97,Standard,2,VEN006,FastTrack Logistics,5.0,9.0,8873.06,781.17,0.0,1327.82,127.04,11921.49,INV018730,2024-02-18,11891.0,11626.72,Paid,13,264.28,2.27,0,0,0,0,0.0,Low
SHP018731,2025-05-13,Surat,Hyderabad,1715.1,Road,Mini Truck,968.2,9.07,,8,VEN006,FastTrack Logistics,5.0,9.0,14808.58,1490.44,1639.87,402.41,194.62,18857.35,INV018731,2025-05-14,18428.3,18341.23,Paid,1,87.07,0.47,0,0,0,0,0.0,Low
SHP018732,2024-02-24,Lucknow,Chennai,477.3,Air,Air Cargo Express,1953.7,5.6,Bulk,2,VEN017,QuickHaul,4.1,9.0,26233.96,1231.63,0.0,500.24,205.61,28389.53,INV018732,2024-02-27,27084.14,27113.35,Paid,11,-29.21,-0.11,1,0,0,0,34.5,Medium
SHP018733,2024-12-16,Ahmedabad,Surat,644.2,Road,Truck,954.7,4.24,Express,3,VEN006,FastTrack Logistics,5.0,9.0,10296.25,1908.27,936.76,355.32,571.08,15841.96,INV018733,2024-12-23,15548.98,15507.59,Paid,3,41.39,0.27,0,0,0,0,9.8,Low
SHP018734,2025-10-22,Ahmedabad,Surat,1934.7,Road,Trailer,3065.4,8.58,Express,8,VEN029,Titan Transport,3.3,20.0,30067.45,3353.49,3164.47,508.12,405.09,40102.32,INV018734,2025-10-26,38625.09,39334.87,Pending,13,-709.78,-1.8,0,0,0,1,15.6,Low
SHP018735,2025-06-02,Lucknow,Nagpur,1100.3,Road,Mini Truck,1217.8,4.97,Standard,3,VEN016,PrimeRoute Transport,3.5,13.0,10499.86,1116.58,1606.99,465.12,226.26,14304.16,INV018735,2025-06-09,13635.37,13805.43,Paid,15,-170.06,-1.23,0,0,0,0,5.8,Low
SHP018736,2025-06-25,Pune,Bengaluru,1963.3,Road,Truck,1206.9,5.07,Bulk,8,VEN022,Velocity Logistics,3.7,12.0,19479.5,2250.03,2120.85,492.64,279.51,23401.42,INV018736,2025-06-28,23739.97,23433.78,Paid,12,306.19,1.31,0,0,0,0,7.0,Low
SHP018737,2024-09-15,Chandigarh,Mumbai,1340.7,Road,LCV,2855.6,29.35,Fragile,6,VEN012,LoadMasters,4.9,6.0,19981.27,2362.6,1974.99,652.99,235.3,23538.9,INV018737,2024-09-19,23477.37,23309.37,Paid,6,168.0,0.72,0,0,0,0,6.4,Low
SHP018738,2024-05-02,Ahmedabad,Indore,1468.9,Road,LCV,312.2,1.44,Standard,5,VEN009,India Freight Network,,3.0,13476.63,1953.52,1969.59,312.23,31.7,17749.57,INV018738,2024-05-05,18237.29,18085.0,Pending,15,152.29,0.84,0,0,0,1,16.7,Low
SHP018739,2024-05-19,Kochi,Surat,968.4,Road,Truck,2541.5,24.37,Express,5,VEN015,Omni Freight,3.9,,16413.37,2984.29,762.86,979.39,193.64,21445.13,INV018739,2024-05-22,21143.26,21063.27,Pending,16,79.99,0.38,0,0,0,0,6.8,Low
SHP018740,2025-01-22,Bengaluru,Lucknow,2070.9,Road,Truck,1910.3,10.95,Express,8,VEN022,Velocity Logistics,3.7,12.0,30002.24,5009.64,2376.39,755.82,315.51,36861.14,INV018740,2025-01-27,38409.89,37849.7,Pending,21,560.19,1.48,1,0,0,0,50.4,Medium
SHP018741,2026-03-12,Chandigarh,Surat,933.5,Road,LCV,1326.9,3.7,Fragile,4,VEN012,LoadMasters,4.9,6.0,12176.93,1270.13,701.38,459.34,322.22,14830.14,INV018741,2026-03-19,14730.95,14522.58,Overdue,56,208.37,1.43,0,0,0,0,9.9,Low
SHP018742,2026-04-28,Nagpur,Chandigarh,461.5,Road,Mini Truck,1515.6,5.69,Standard,3,VEN009,India Freight Network,3.3,3.0,5579.22,994.36,805.55,601.18,146.38,8533.5,INV018742,2026-04-29,8413.69,8638.0,Pending,12,-224.31,-2.6,0,0,0,1,13.7,Low
SHP018743,2024-05-02,Chandigarh,Hyderabad,2127.2,Road,Trailer,1290.3,9.61,Standard,9,VEN005,ExpressHaul,3.2,11.0,32083.43,4255.64,3061.13,440.48,1222.93,42010.36,INV018743,2024-05-03,40691.69,40733.74,Pending,7,-42.05,-0.1,0,0,0,1,11.5,Low
SHP018744,2024-03-03,Kochi,Nagpur,1985.5,Rail,Cargo Wagon,386.1,2.15,Standard,7,VEN017,QuickHaul,4.1,9.0,11083.69,724.63,0.0,325.79,89.5,13288.5,INV018744,2024-03-06,13354.58,13912.52,Paid,13,-557.94,-4.01,0,0,0,0,10.1,Low
SHP018745,2025-02-22,Pune,Indore,806.2,Air,Air Cargo Standard,162.3,0.83,Standard,4,VEN021,United Freight,4.5,24.0,27743.71,1965.5,0.0,275.68,371.88,39438.73,INV018745,2025-02-23,40221.53,39479.21,Paid,0,742.32,1.88,0,0,1,0,21.4,Low
SHP018746,2024-06-19,Jaipur,Hyderabad,575.6,Road,LCV,1427.4,19.81,Fragile,3,VEN016,PrimeRoute Transport,3.5,13.0,8708.04,934.26,508.79,597.13,338.16,10636.2,INV018746,2024-06-20,10336.87,10380.11,Paid,5,-43.24,-0.42,0,0,0,0,5.1,Low
SHP018747,2024-05-03,Bengaluru,Jaipur,2630.4,Road,Truck,3752.7,,Standard,10,VEN008,Horizon Carriers,4.6,10.0,27843.04,3576.27,4565.68,,479.02,38979.25,INV018747,2024-05-09,37697.92,38419.27,Paid,12,-721.35,-1.88,0,0,0,0,0.0,Low
SHP018748,2024-12-16,Hyderabad,Jaipur,1410.2,Road,Mini Truck,1230.6,5.24,Standard,5,VEN008,Horizon Carriers,4.6,10.0,13928.65,1690.38,2207.06,398.61,367.49,17430.91,INV018748,2024-12-18,17222.74,17507.95,Paid,14,-285.21,-1.63,0,0,0,0,7.4,Low
SHP018749,2026-05-15,Bengaluru,Mumbai,727.9,Road,Mini Truck,285.2,2.25,Express,4,VEN012,LoadMasters,4.9,6.0,8594.2,1231.7,542.65,291.61,337.09,12027.62,INV018749,2026-05-22,9744.67,12571.22,Overdue,68,-2826.55,-22.48,0,1,0,0,54.8,Medium
SHP018750,2024-07-31,Indore,Kolkata,1046.3,Road,Truck,437.5,1.81,Bulk,5,VEN011,Kinetic Transport,3.7,21.0,11955.81,2150.52,1282.03,321.35,180.28,16959.99,INV018750,2024-08-03,17205.06,17321.69,Paid,12,-116.63,-0.67,0,0,0,0,7.7,Low
SHP018751,2024-03-17,Indore,Chennai,636.2,Road,LCV,1024.4,3.42,Standard,3,VEN007,Global Route,4.5,23.0,6904.23,1263.23,850.92,473.6,310.39,9602.76,INV018751,2024-03-18,9926.35,10104.11,Paid,2,-177.76,-1.76,0,0,0,0,0.0,Low
SHP018752,2024-05-22,Bengaluru,Kolkata,1269.0,Road,,4416.5,28.86,Standard,5,VEN029,Titan Transport,3.3,,17785.64,1861.75,1641.68,956.99,203.74,23445.39,INV018752,2024-05-26,22712.74,23076.19,Pending,10,-363.45,-1.58,0,0,0,1,19.7,Low
SHP018753,2025-07-12,Nagpur,Ahmedabad,2800.0,Road,Mini Truck,1049.9,3.93,Express,12,VEN010,JetMove Logistics,3.9,13.0,31949.12,4951.86,2016.42,485.2,852.22,40146.3,INV018753,2025-07-17,31898.53,41151.05,Paid,18,-9252.52,-22.48,0,1,0,0,35.2,Medium
SHP018754,2026-05-26,Kolkata,Ahmedabad,2473.2,Road,Truck,1344.6,7.7,Standard,9,VEN008,Horizon Carriers,4.6,10.0,23978.58,3706.59,2186.29,489.54,418.52,32042.91,INV018754,2026-05-31,30702.65,31281.62,Paid,14,-578.97,-1.85,0,0,0,0,6.1,Low
SHP018755,2026-05-14,Chandigarh,Nagpur,984.1,Road,Truck,638.1,2.22,Standard,5,VEN019,SkyLink Cargo,4.7,15.0,11424.49,1683.58,829.9,393.1,348.41,15193.35,INV018755,2026-05-18,14714.57,14704.62,Paid,3,9.95,0.07,0,0,0,0,8.1,Low
SHP018756,2025-11-20,Kochi,Delhi,1257.9,Road,Truck,664.5,5.2,Standard,5,VEN025,Orbit Logistics,,,14071.64,2596.64,1744.42,407.48,683.51,21099.53,INV018756,2025-11-22,20732.63,20512.22,Paid,4,220.41,1.07,0,0,0,0,7.3,Low
SHP018757,2025-04-21,Nagpur,Pune,1196.0,Road,LCV,469.1,1.95,Fragile,4,VEN014,NorthStar Logistics,,,14317.18,1575.32,1363.02,297.21,526.55,18504.09,INV018757,2025-04-26,19046.16,18645.73,Paid,16,400.43,2.15,0,0,0,0,5.0,Low
SHP018758,2025-10-18,Bengaluru,Chennai,1414.5,Road,Truck,3389.0,19.07,Bulk,7,VEN021,United Freight,4.5,,17330.55,2414.14,2375.55,859.84,90.18,24117.59,INV018758,2025-10-25,23994.34,23968.41,Pending,18,25.93,0.11,0,0,0,0,3.2,Low
SHP018759,2024-02-25,Bengaluru,Hyderabad,1051.7,Air,Air Cargo Standard,1225.1,10.48,Standard,3,VEN003,CargoLink India,4.7,10.0,40768.99,2005.37,0.0,444.87,280.71,41733.99,INV018759,2024-02-27,41336.53,41218.73,Paid,3,117.8,0.29,0,0,0,0,0.8,Low
SHP018760,2026-04-19,Mumbai,Bengaluru,632.5,Road,Truck,1639.3,5.49,Standard,3,VEN016,PrimeRoute Transport,3.5,13.0,8693.15,1215.7,948.15,636.77,223.04,10625.7,INV018760,2026-04-23,10424.0,10777.94,Paid,15,-353.94,-3.28,0,0,0,0,3.3,Low
SHP018761,2025-12-08,Nagpur,Delhi,1359.0,Rail,Cargo Wagon,307.9,1.59,Standard,6,VEN002,BlueLine Transport,3.9,19.0,9677.27,1142.4,0.0,278.28,203.55,11530.41,INV018761,2025-12-13,11170.27,11147.41,Paid,10,22.86,0.21,0,0,0,0,5.6,Low
SHP018762,2024-06-17,Jaipur,Mumbai,702.5,Rail,Cargo Wagon,618.4,3.91,Express,3,VEN005,ExpressHaul,3.2,11.0,7028.2,645.86,0.0,331.2,178.64,8312.38,INV018762,2024-06-19,8566.12,8356.28,Overdue,88,209.84,2.51,0,0,0,1,34.0,Medium
SHP018763,2024-09-23,Bengaluru,Chennai,2301.1,Rail,Cargo Wagon,588.1,6.99,Express,8,VEN018,RoadBridge Logistics,3.1,7.0,17313.37,1612.59,0.0,411.53,88.03,21579.09,INV018763,2024-09-29,20974.43,21030.94,Paid,0,-56.51,-0.27,0,0,0,1,13.9,Low
SHP018764,2026-03-11,Jaipur,Hyderabad,660.6,Road,Truck,1580.7,18.4,Fragile,4,VEN007,Global Route,4.5,23.0,12417.09,2020.17,934.84,655.94,149.67,16751.35,INV018764,2026-03-15,17091.9,17224.09,Paid,17,-132.19,-0.77,0,0,0,0,0.0,Low
SHP018765,2025-05-02,Ahmedabad,Kolkata,1040.8,Air,Air Cargo Standard,556.2,2.2,Bulk,3,VEN002,BlueLine Transport,,19.0,32925.51,2245.41,0.0,308.77,139.72,36229.84,INV018765,2025-05-09,34874.67,35450.93,Paid,3,-576.26,-1.63,0,0,0,0,7.7,Low
SHP018766,2026-06-03,Jaipur,Mumbai,1703.2,Road,Mini Truck,354.6,4.68,Standard,6,VEN006,FastTrack Logistics,5.0,9.0,15558.49,1737.76,1382.69,325.29,159.07,18460.45,INV018766,2026-06-07,14123.65,18220.37,Paid,16,-4096.72,-22.48,0,1,0,0,37.5,Medium
SHP018767,2024-12-24,Lucknow,Hyderabad,1549.1,Road,Trailer,2445.5,8.88,Fragile,9,VEN024,Zenith Carriers,4.8,21.0,25692.13,4746.65,2309.4,489.56,548.12,34599.86,INV018767,2024-12-30,27257.87,35164.32,Paid,2,-7906.45,-22.48,0,1,0,0,42.3,Medium
SHP018768,2025-06-11,Bengaluru,Mumbai,525.2,Road,LCV,647.7,4.21,Standard,2,VEN018,RoadBridge Logistics,3.1,7.0,5104.44,555.98,719.2,390.67,168.25,6457.82,INV018768,2025-06-17,6649.64,6468.41,Paid,8,181.23,2.8,0,0,0,1,21.3,Low
SHP018769,2024-01-04,Hyderabad,Chandigarh,1524.4,Road,Mini Truck,2598.1,12.63,Bulk,6,VEN012,LoadMasters,4.9,6.0,15164.2,1765.89,1707.79,803.22,162.68,20132.53,INV018769,2024-01-10,15873.37,20477.61,Paid,11,-4604.24,-22.48,0,1,0,0,34.2,Medium
SHP018770,2026-03-23,Chandigarh,Nagpur,2800.0,Road,Truck,663.8,2.03,Standard,11,VEN030,Urban Logistics,4.4,21.0,30900.21,3763.8,3326.11,309.33,291.4,40093.79,INV001306,2026-03-28,39022.03,39983.81,Paid,12,-961.78,-2.41,1,0,0,0,37.7,Medium
SHP018771,2026-01-20,Surat,Delhi,1525.0,Rail,Container Wagon,1402.4,,Standard,5,VEN012,LoadMasters,4.9,6.0,11002.92,679.58,0.0,478.5,202.26,12987.15,INV018771,2026-01-27,12683.31,12814.38,Paid,2,-131.07,-1.02,0,0,0,0,10.6,Low
SHP018772,2026-01-04,Chennai,Lucknow,976.7,Road,Mini Truck,1195.1,3.92,Fragile,5,VEN027,Reliable Movers,3.9,4.0,11057.34,1885.87,711.63,400.95,93.26,14637.58,INV018772,2026-01-05,14677.99,14669.11,Paid,3,8.88,0.06,0,0,0,0,5.2,Low
SHP018773,2025-11-10,Jaipur,Surat,1428.0,Air,Air Cargo Standard,936.1,2.19,Standard,3,VEN011,Kinetic Transport,3.7,21.0,51988.98,3118.49,0.0,435.7,188.3,56526.18,INV018773,2025-11-15,56170.7,57136.37,Paid,14,-965.67,-1.69,0,0,0,0,4.3,Low
SHP018774,2024-10-13,Kochi,Chandigarh,539.8,Road,Mini Truck,285.5,2.1,Bulk,3,VEN001,Apex Logistics,4.5,24.0,5123.63,757.97,796.03,323.14,380.52,7429.78,INV018774,2024-10-20,7640.8,7770.12,Paid,12,-129.32,-1.66,0,0,0,0,4.9,Low
SHP018775,2024-02-01,Lucknow,Delhi,936.1,Road,Mini Truck,738.0,3.03,Fragile,5,VEN004,Delta Freight,4.4,25.0,9125.91,1627.66,1577.56,410.04,138.56,12576.98,INV018775,2024-02-04,11961.96,11944.92,Paid,19,17.04,0.14,0,0,0,0,7.4,Low
SHP018776,2024-10-26,Chennai,Surat,1330.3,Road,LCV,1483.2,4.42,Fragile,7,VEN009,India Freight Network,3.3,3.0,15771.08,1849.98,2357.52,384.64,244.82,20380.76,INV018776,2024-11-02,15913.89,20529.88,Paid,8,-4615.99,-22.48,0,1,0,1,55.5,High
SHP018777,2025-08-29,Jaipur,Pune,1164.7,Road,Truck,543.8,2.83,Standard,6,VEN006,FastTrack Logistics,5.0,,14038.11,2595.2,1338.83,329.28,30.07,16217.48,INV018777,2025-09-01,16356.41,16106.53,Paid,12,249.88,1.55,1,0,0,0,44.4,Medium
SHP018778,2025-08-31,Delhi,Surat,844.9,Air,Air Cargo Standard,949.0,3.96,Express,2,VEN005,ExpressHaul,3.2,11.0,43027.53,1842.04,0.0,427.85,51.4,47083.32,INV018778,2025-09-06,48571.62,48788.12,Paid,14,-216.5,-0.44,0,0,0,1,19.4,Low
SHP018779,2026-02-13,Ahmedabad,Chennai,1960.9,Road,Mini Truck,1597.5,7.14,,9,VEN012,LoadMasters,4.9,6.0,15706.89,2728.28,3258.12,440.07,164.72,23503.03,INV018779,2026-02-20,21216.57,22288.58,Paid,16,-1072.01,-4.81,0,0,0,0,0.0,Low
SHP018780,2025-05-11,Jaipur,Chandigarh,646.8,Road,LCV,1323.0,3.59,Standard,4,VEN030,Urban Logistics,,21.0,8285.78,1234.7,946.71,404.32,164.75,11771.53,INV018780,2025-05-15,11980.86,11989.09,Paid,6,-8.23,-0.07,0,0,0,0,0.0,Low
SHP018781,2024-11-03,Delhi,Nagpur,1829.7,Road,Trailer,1644.3,16.57,Standard,9,VEN007,Global Route,4.5,23.0,25177.01,4409.6,2434.39,670.21,204.2,29106.34,INV018781,2024-11-07,27817.28,27757.38,Pending,22,59.9,0.22,0,0,0,0,3.4,Low
SHP018782,2024-12-12,Chennai,Mumbai,2400.6,Rail,Cargo Wagon,1106.2,6.6,Bulk,9,VEN008,Horizon Carriers,4.6,10.0,16302.92,1000.47,0.0,409.89,77.61,18770.38,INV018782,2024-12-13,19093.38,19100.99,Paid,19,-7.61,-0.04,0,0,0,0,7.6,Low
SHP018783,2026-06-01,Kochi,Indore,437.5,Air,Air Cargo Standard,196.3,0.7,Express,3,VEN030,Urban Logistics,4.4,21.0,19661.96,1443.68,0.0,267.09,44.33,20384.42,INV018783,2026-06-08,19925.88,20040.68,Paid,18,-114.8,-0.57,0,0,0,0,4.1,Low
